,id,pos,category,stereotype,lemma,level
1681,EN6356,n,cds,no,hyper-sexualities,conservative
1845,EN5542,n,ps,yes,ostragoths,inclusive
4510,EN4803,n,ddf,yes,handicapable,inclusive
6289,EN5442,n,cds,no,computer nerds,conservative
2460,EN5848,n,an,no,microscopic organism,inclusive
1986,EN7609,n,re,no,sexual victimization,inclusive
215,EN7665,n,cds,no,conventicles,inclusive
2984,EN751,a,svp,no,esurient,inclusive
3929,EN7135,a,svp,no,crapulous,conservative
6034,EN2051,n,an,no,ragtag,conservative
252,EN4020,n,cds,no,freimaurer,inclusive
3287,EN4769,a,dmc,yes,stingy,conservative
696,EN7552,a,ddp,yes,unable,inclusive
3276,EN1381,n,qas,no,bloopers,inclusive
4513,EN1904,n,cds,no,dunder heads,inclusive
5020,EN3204,n,om,no,badonkadonk,inclusive
4687,EN7269,n,re,no,heist,inclusive
7065,EN6538,n,pa,yes,wagoner,inclusive
7178,EN5990,n,an,no,mollusk,inclusive
6402,EN1920,n,ddp,yes,cooyon,conservative
4524,EN4420,n,pr,no,bawds,inclusive
2276,EN4368,n,cds,no,theft,inclusive
2620,EN521,n,cds,no,simple,inclusive
5497,EN6371,n,cds,no,compulsive sexual behavior,conservative
2469,EN2921,n,dmc,yes,misrepresentation,conservative
5033,EN5276,n,ps,yes,métèque,inclusive
5832,EN6894,n,cds,no,religious discrimination,inclusive
3524,EN4524,n,om,no,homoërotic,inclusive
6769,EN1632,n,qas,no,bourgeoisification,inclusive
391,EN3908,n,dmc,yes,giullare,inclusive
5700,EN6020,n,pr,no,socialites,inclusive
5644,EN5812,n,ps,yes,half breed,conservative
7172,EN1122,n,re,no,outlawry,inclusive
2756,EN746,n,pa,yes,birin,conservative
1450,EN880,n,asm,no,pinhead,conservative
6983,EN6517,n,cds,no,loan-sharking,conservative
4125,EN3718,n,cds,no,phratry,inclusive
4748,EN7002,n,an,no,volaille,inclusive
5428,EN27,n,svp,no,flatness,inclusive
7792,EN4361,n,cds,no,bilking,inclusive
846,EN3763,n,cds,no,fancy man,conservative
6194,EN5499,n,re,no,m o f i a,inclusive
3507,EN1161,n,ps,yes,blackishness,inclusive
8222,EN6070,a,cds,no,egoistic,conservative
1293,EN863,n,cds,no,soft touch,conservative
3579,EN6244,n,cds,no,sexually dependent,conservative
6701,EN1669,n,ps,yes,buljasi,inclusive
3607,EN760,n,qas,no,monger,inclusive
347,EN6633,v,qas,no,rag,conservative
4942,EN6459,n,re,no,killer,inclusive
3127,EN815,n,pa,yes,prosecuting attourney,inclusive
4327,EN1449,n,svp,no,ennui,inclusive
3463,EN5811,n,ps,yes,half-breeds,conservative
3955,EN534,n,or,no,dumbass,conservative
1486,EN1991,n,re,no,libelers,inclusive
976,EN524,n,cds,no,simpleton,conservative
1965,EN5381,n,cds,no,moralizing,inclusive
7537,EN1785,a,ddf,yes,despicable,conservative
2057,EN5327,n,cds,no,water closet,inclusive
2502,EN537,n,asf,no,numskull,conservative
2436,EN4273,v,asm,no,hump,conservative
6559,EN1589,n,om,no,bugger,inclusive
35,EN2454,n,om,no,homophobic slurs,conservative
4607,EN7295,a,svp,no,voracious,inclusive
1104,EN3831,n,re,no,extortion,inclusive
5631,EN1914,n,cds,no,idiotism,inclusive
3403,EN4767,a,svp,no,penurious,conservative
7291,EN2316,n,asm,no,fukk,conservative
6300,EN5418,n,an,no,muzzle,inclusive
818,EN5564,n,an,no,porker,conservative
5264,EN5024,n,cds,no,lying in trade,inclusive
3462,EN1382,n,cds,no,gag reel,inclusive
6911,EN408,n,ddp,yes,infauna,inclusive
6648,EN6621,n,cds,no,arriviste,inclusive
8190,EN6914,n,cds,no,hand job,conservative
4925,EN1048,n,pa,yes,bell-hop,inclusive
1117,EN3240,n,om,no,medial,inclusive
1169,EN5826,n,ps,yes,mestizo,conservative
3323,EN7281,n,cds,no,truckler,conservative
4778,EN7448,n,an,no,cockoroach,inclusive
5713,EN5756,n,cds,no,racketeer,inclusive
2600,EN4700,n,cds,no,clown,conservative
832,EN2190,n,an,no,vulgarism,conservative
7396,EN6513,n,cds,no,usurary,conservative
5962,EN2673,n,ddp,yes,cretins,inclusive
2537,EN3419,n,cds,no,stacks,inclusive
2941,EN4910,a,ddp,yes,uncultivated,conservative
7153,EN729,n,ps,yes,barbarian,conservative
92,EN5510,n,cds,no,sicilian mobsters,inclusive
6346,EN1465,n,an,no,empalo,inclusive
3100,EN5605,n,cds,no,paparatsi,inclusive
6776,EN1927,n,asm,no,dunderheads,inclusive
2447,EN1262,n,dmc,yes,rat,inclusive
5063,EN1865,n,dmc,yes,paraiya,inclusive
6052,EN7163,a,cds,no,demagogical,conservative
7209,EN2620,n,an,no,bedbug,inclusive
2482,EN8165,n,dmc,yes,turncoats,conservative
4590,EN2889,v,asm,no,flout,inclusive
549,EN319,n,qas,no,gallimaufry,inclusive
981,EN2274,n,or,no,b. oleracea,inclusive
2300,EN6789,v,cds,no,preachify,conservative
1559,EN2193,n,asm,no,pecker,inclusive
3965,EN5414,n,an,no,slowpoke,conservative
5103,EN196,a,an,no,unregenerate,inclusive
7424,EN396,n,an,no,brute,conservative
5984,EN4060,n,cds,no,mobster,inclusive
6813,EN1872,n,is,yes,paraiyan,inclusive
3768,EN7936,n,cds,no,conspiracy theorism,inclusive
85,EN756,n,an,no,brutality,conservative
471,EN7313,a,dmc,yes,simulated,inclusive
3242,EN6049,n,cds,no,autophilia,inclusive
4254,EN4676,n,qas,no,huts,inclusive
1342,EN5181,n,svp,no,envier,inclusive
606,EN2264,n,pa,yes,professor,inclusive
6482,EN2096,n,ps,yes,chinese,inclusive
1331,EN1866,n,dmc,yes,castaway,inclusive
4629,EN7948,n,cds,no,conspiracy theory,inclusive
1711,EN4210,n,cds,no,busybody,conservative
179,EN4515,n,om,no,homoeroticism,inclusive
7693,EN5857,n,an,no,singlecelled,inclusive
556,EN5803,n,an,no,scorpionfish,inclusive
3369,EN1477,n,an,no,🐄,inclusive
354,EN1409,n,dmc,yes,bumbler,conservative
4952,EN1311,n,ddp,yes,muthafucka,conservative
3423,EN7993,n,cds,no,poltroonery,inclusive
4526,EN4929,n,cds,no,pomposity,inclusive
933,EN6408,n,an,no,ixodides,inclusive
2643,EN3250,n,om,no,anatomy directions,inclusive
4462,EN7035,n,an,no,tebasaki,inclusive
3866,EN4039,n,cds,no,religious extremist,inclusive
1063,EN496,n,ddp,yes,stupidity,conservative
561,EN7314,a,ddp,yes,retarded,conservative
8200,EN4820,n,ddp,yes,assclown,conservative
2398,EN4782,n,ddf,yes,disabled,inclusive
8070,EN4843,n,ddp,yes,nonsensicality,conservative
3887,EN4077,n,cds,no,pro-fascist,conservative
5079,EN732,n,dmc,yes,savage,conservative
2577,EN1159,n,ps,yes,inkiness,inclusive
1571,EN3632,n,dmc,yes,inacceptably,inclusive
4376,EN4003,n,cds,no,masonry,inclusive
2133,EN1923,n,ps,yes,idiotic,conservative
7624,EN1911,n,ddp,yes,moronic,inclusive
7803,EN6803,n,cds,no,pedantries,conservative
4049,EN7170,n,pr,no,guff,conservative
990,EN7859,n,asm,no,birds,inclusive
8161,EN538,n,an,no,muttonhead,conservative
5012,EN6918,a,cds,no,cocksure,conservative
2906,EN1909,n,cds,no,moron,inclusive
5894,EN2915,n,dmc,yes,mendacious,conservative
2025,EN8166,n,dmc,yes,turn-coated,conservative
3772,EN7492,n,ddp,yes,stultifier,inclusive
2054,EN348,n,cds,no,zealots,inclusive
7468,EN3615,n,dmc,yes,moralizations,inclusive
2060,EN5313,n,cds,no,wc,inclusive
2601,EN5076,n,cds,no,moneylending,inclusive
4608,EN732,n,an,no,savage,conservative
222,EN3734,n,cds,no,flesh mongers,inclusive
4877,EN3688,n,dmc,yes,wretch,conservative
680,EN1706,n,an,no,vagabond,conservative
5084,EN8182,n,dmc,yes,treasonist,conservative
3934,EN2652,n,asm,no,gullable,conservative
4204,EN4159,n,cds,no,jailor,inclusive
5128,EN1658,n,cds,no,egotistical,conservative
4924,EN2643,n,ddp,yes,craziness,conservative
3568,EN3083,n,an,no,diddlyshit,conservative
745,EN3604,n,dmc,yes,amoralize,inclusive
5489,EN4935,n,cds,no,schoolmarm,conservative
3401,EN4728,n,qas,no,ideologist,inclusive
3167,EN5626,n,dmc,yes,hayseed,conservative
1098,EN1102,n,re,no,ne'er-do-wells,conservative
3889,EN6404,n,cds,no,umirta,inclusive
7582,EN3306,n,om,no,basal,inclusive
3250,EN229,n,om,no,sodomised,inclusive
1589,EN2706,n,an,no,crocodylia,inclusive
2374,EN4356,n,cds,no,asportation,inclusive
4220,EN2198,n,asm,no,cock,conservative
1742,EN7306,a,dmc,yes,elastic,inclusive
6200,EN8064,n,an,no,coluber coeruleus,inclusive
4655,EN306,n,cds,no,trick,conservative
3180,EN5726,n,asm,no,p. sativum,inclusive
5619,EN4227,n,an,no,gnats,inclusive
2948,EN3783,n,pr,no,mistress,conservative
3658,EN3054,n,re,no,incriminatory,inclusive
1071,EN6183,n,an,no,buccal organs,inclusive
2628,EN3026,n,cds,no,criminals,inclusive
2019,EN5311,n,cds,no,wash room,inclusive
2527,EN2991,n,asf,no,nitwit,conservative
3636,EN7844,n,pr,no,hetaera,inclusive
8128,EN458,n,re,no,raping,conservative
7533,EN844,n,an,no,vulture,conservative
4310,EN8243,a,cds,no,neandertal,conservative
52,EN6515,n,cds,no,usura,conservative
291,EN3317,n,om,no,ab axis,inclusive
1793,EN632,n,ddp,yes,slowness,inclusive
3596,EN244,n,om,no,ass-sex,inclusive
1138,EN3343,n,om,no,dorsal,inclusive
1504,EN1389,n,cds,no,foul-up,inclusive
5750,EN5731,n,an,no,shoat,inclusive
4712,EN741,n,qas,no,barbarously,conservative
7166,EN2033,n,cds,no,comorra,inclusive
1122,EN1881,n,an,no,doormat,conservative
7001,EN2365,n,asm,no,f-hyphen-hyphen-hyphen,conservative
5181,EN3712,n,dmc,yes,spend-all,inclusive
2704,EN7422,a,dmc,yes,stinky,conservative
1617,EN5732,n,an,no,piggy,inclusive
4517,EN8163,n,dmc,yes,turn coats,conservative
7125,EN138,n,pa,yes,Член-корреспондент,inclusive
2714,EN738,n,ps,yes,goth,conservative
2673,EN2633,n,svp,no,taṇhā,inclusive
1377,EN3037,n,cds,no,crime,inclusive
5358,EN5920,n,an,no,hoggets,inclusive
1409,EN1004,n,cds,no,bedlam,inclusive
3696,EN1227,n,cds,no,dog,conservative
8152,EN3319,n,om,no,fundament,inclusive
3417,EN542,n,ddp,yes,ignoramus,conservative
6713,EN2159,n,an,no,goat,inclusive
3196,EN5832,n,an,no,fishes taxonomy,inclusive
3562,EN3832,n,re,no,exactresses,inclusive
946,EN6252,n,cds,no,hyper sexualism,conservative
2452,EN798,n,pa,yes,legal professions,inclusive
71,EN4721,n,cds,no,crooned,inclusive
5099,EN3280,n,om,no,distad,inclusive
1925,EN2441,n,om,no,fayg,conservative
1089,EN4251,n,cds,no,regressivism,conservative
3208,EN5199,n,svp,no,anger,inclusive
1221,EN1477,n,pr,no,🐄,inclusive
1574,EN775,n,pa,yes,third secretary,inclusive
7505,EN7918,n,an,no,blue waffle,conservative
399,EN6023,n,an,no,midg,inclusive
7650,EN5870,n,an,no,microbiality,inclusive
3826,EN8235,n,svp,no,concupisance,inclusive
7741,EN3957,n,cds,no,freemason,inclusive
5323,EN6732,n,or,no,pottato,inclusive
6304,EN1591,n,om,no,sod,inclusive
2635,EN6696,v,cds,no,perish,inclusive
3402,EN4389,n,qas,no,hanger-on,conservative
3162,EN8035,n,an,no,latasteopara,inclusive
140,EN2826,n,or,no,c-word,conservative
2431,EN5628,n,cds,no,yokel,conservative
4054,EN656,n,cds,no,knockshop,inclusive
8127,EN746,n,ddp,yes,birin,conservative
2958,EN4601,n,ps,yes,hebrew,inclusive
7382,EN4592,n,ps,yes,jewesses,inclusive
1106,EN2757,n,ps,yes,crop selection,inclusive
2003,EN3412,n,cds,no,delinquent,conservative
2326,EN941,n,pr,no,hustler,conservative
7847,EN1105,n,dmc,yes,rogue,conservative
5725,EN3519,n,an,no,escargo,inclusive
7987,EN869,n,cds,no,stupe,conservative
8028,EN5398,n,an,no,pout,inclusive
4751,EN366,n,cds,no,crowd,inclusive
5236,EN4494,n,om,no,homosexualist,inclusive
5338,EN3786,n,qas,no,field hand,inclusive
4002,EN3437,n,cds,no,drudge,inclusive
1549,EN2050,n,an,no,riffraff,conservative
1563,EN1694,n,an,no,bullock,inclusive
653,EN1386,n,cds,no,flub,inclusive
5060,EN5823,n,ps,yes,mesticos,conservative
2361,EN2438,n,om,no,queer,conservative
277,EN6331,n,cds,no,sexually compulsive,conservative
7719,EN5540,n,ps,yes,ostragoth,inclusive
3671,EN4338,a,cds,no,crafty,conservative
4384,EN2725,n,ps,yes,intraspecific hybrids,inclusive
2778,EN6824,v,an,no,storm,conservative
7078,EN5617,n,dmc,yes,impolite,conservative
7852,EN5530,n,cds,no,m.a.f.i.a.,conservative
1001,EN3664,n,an,no,truncatiramus,inclusive
7544,EN4468,n,is,yes,have-not,inclusive
1015,EN2953,n,pr,no,paramour,inclusive
4759,EN517,n,asm,no,saphead,conservative
4289,EN4363,n,re,no,despoilment,inclusive
6783,EN2947,n,cds,no,demagoggery,conservative
1676,EN441,n,re,no,rape,inclusive
5404,EN7168,n,pr,no,hogwash,conservative
1330,EN1905,n,asf,no,idiocies,conservative
1658,EN4501,n,om,no,homosexuality,inclusive
6331,EN737,n,ps,yes,barbarically,conservative
1837,EN3904,a,dmc,yes,untrue,conservative
722,EN6814,n,cds,no,know-all,conservative
4711,EN1049,n,pa,yes,bellhop,inclusive
4638,EN3542,n,dmc,yes,improperness,inclusive
565,EN1378,n,dmc,yes,blood,conservative
3613,EN1077,n,cds,no,gangmembers,inclusive
2370,EN2903,n,dmc,yes,deceptive,conservative
609,EN2678,n,cds,no,wankers,conservative
3032,EN215,n,om,no,gynosodomy,inclusive
4633,EN4622,n,cds,no,hierarch,inclusive
1402,EN5714,a,dmc,yes,villainous,conservative
2919,EN3303,n,om,no,derrière,inclusive
7165,EN3703,n,dmc,yes,profligates,inclusive
3661,EN5284,n,or,no,meticulosity,inclusive
4744,EN5907,n,ddp,yes,nanocephalous,inclusive
5528,EN4727,n,qas,no,ideologue,inclusive
5660,EN1297,n,an,no,shit,conservative
7957,EN4114,n,asf,no,paracolpium,conservative
1429,EN289,n,an,no,slug,conservative
3446,EN4827,n,ddp,yes,arschloch,conservative
6515,EN3014,n,re,no,criminators,inclusive
1945,EN513,n,ddp,yes,fool,inclusive
301,EN4907,n,svp,no,inaction,inclusive
1975,EN2344,n,asm,no,fokken,conservative
5094,EN5235,a,svp,no,hotheaded,conservative
1936,EN1900,n,asf,no,dunder headed,conservative
3957,EN6035,n,ddf,yes,shrimp,conservative
4344,EN34,n,asm,no,insensibility,conservative
6940,EN6660,v,cds,no,bolt,inclusive
1412,EN1659,n,cds,no,presumption,conservative
6250,EN830,n,qas,no,baronies,inclusive
5213,EN2482,n,om,no,twink,conservative
1866,EN907,n,pr,no,floosie,conservative
3047,EN6620,n,cds,no,social climbers,inclusive
2055,EN7055,n,cds,no,babies,inclusive
1208,EN780,n,pa,yes,second secretary,inclusive
1406,EN5402,n,dmc,yes,mozarella,inclusive
3907,EN2754,n,ps,yes,plant improvement,inclusive
1223,EN605,n,svp,no,costiveness,inclusive
6352,EN1293,n,ddp,yes,dickhead,conservative
6428,EN2817,n,asf,no,c bomb,conservative
7093,EN3400,n,pa,yes,ostiary,inclusive
6450,EN1850,n,cds,no,firm,inclusive
4945,EN4118,n,asf,no,va-jay-jay,conservative
4173,EN5019,n,qas,no,lying by omission,conservative
4973,EN3081,n,re,no,criminations,inclusive
3051,EN605,n,svp,no,costiveness,conservative
7263,EN1908,n,ddp,yes,dunderheaded,conservative
4986,EN2887,v,asm,no,gibe,inclusive
3617,EN356,n,cds,no,zealotous,inclusive
2957,EN5873,n,an,no,micro organisms,inclusive
5980,EN5520,n,re,no,m. a. f. i. a.,inclusive
5436,EN742,n,qas,no,ceorle,conservative
6698,EN7910,n,qas,no,diving weighting system,inclusive
2152,EN877,n,cds,no,dummy,inclusive
7511,EN7551,a,ddp,yes,tasteless,inclusive
2979,EN6219,n,cds,no,hyper sexualisms,conservative
6276,EN3423,n,cds,no,gobs,inclusive
4233,EN1750,n,is,yes,villan,conservative
2530,EN737,n,dmc,yes,barbarically,conservative
435,EN870,n,ddp,yes,stupid,conservative
449,EN5954,n,asm,no,unintelligence,conservative
7419,EN3739,n,cds,no,pander,inclusive
8079,EN1399,n,cds,no,vaunter,conservative
2846,EN6856,n,is,yes,mendicant,inclusive
1186,EN5922,n,an,no,domestic ram,inclusive
7805,EN6338,n,cds,no,girlcraziness,conservative
4440,EN1935,n,an,no,bitch-slap,conservative
7879,EN1051,n,pa,yes,bell hop,inclusive
4454,EN1409,n,qas,no,bumbler,conservative
4971,EN7074,a,an,no,beastly,conservative
7969,EN1407,n,ddp,yes,wolf,conservative
6514,EN2934,n,cds,no,rabble-rouser,conservative
1947,EN4612,n,cds,no,herd,conservative
666,EN523,n,ps,yes,putz,conservative
6236,EN2032,n,cds,no,camorra,inclusive
7158,EN2222,n,cds,no,complacency,inclusive
8071,EN5567,n,an,no,lardo,conservative
627,EN486,n,or,no,piper o'possum,inclusive
2123,EN4382,n,re,no,booty,inclusive
6042,EN3432,n,cds,no,navvy,inclusive
3291,EN643,n,cds,no,cathouse,inclusive
5449,EN5954,n,ddp,yes,unintelligence,conservative
238,EN5048,n,re,no,infantacide,inclusive
3773,EN659,n,cds,no,brothel,inclusive
5405,EN1121,n,dmc,yes,crook,inclusive
7427,EN1061,a,ddp,yes,infantile,conservative
2437,EN1289,n,ddp,yes,motherfucking,conservative
1819,EN5279,n,ps,yes,meteques,inclusive
4951,EN5419,n,an,no,snout,inclusive
1828,EN2939,n,cds,no,demagog,conservative
7915,EN7776,n,an,no,body packing,inclusive
4553,EN7921,n,cds,no,raubritter,inclusive
7885,EN439,n,re,no,violation,inclusive
706,EN692,n,qas,no,testicles,inclusive
654,EN7828,n,om,no,transvestites,inclusive
3976,EN380,n,an,no,congroidei,inclusive
7917,EN858,n,an,no,sucker,conservative
3334,EN611,n,is,yes,parsimony,conservative
1338,EN6914,n,asm,no,hand job,conservative
998,EN7555,a,dmc,yes,scurvy,conservative
7475,EN4394,n,pr,no,harlotry,conservative
514,EN6986,a,cds,no,clichéd,inclusive
1130,EN3780,n,pr,no,comare,conservative
4573,EN4289,v,asm,no,sleep together,conservative
7014,EN615,n,svp,no,penny pincher,conservative
6267,EN317,n,qas,no,oddments,inclusive
1706,EN2759,n,cds,no,interfertile,inclusive
6480,EN4772,n,cds,no,monkey,conservative
2145,EN2642,n,svp,no,madness,conservative
3919,EN1392,n,cds,no,boo-boo,inclusive
3600,EN5599,n,cds,no,paparazzo,inclusive
5629,EN335,n,cds,no,tripe,conservative
830,EN4419,n,pr,no,prostitutes,inclusive
2159,EN2574,n,cds,no,properties of msw,inclusive
5235,EN3435,n,cds,no,peons,inclusive
8000,EN663,n,dmc,yes,churl,conservative
5487,EN4408,n,pr,no,gende,inclusive
798,EN7981,n,svp,no,emptiness,conservative
7970,EN2938,n,cds,no,demagogeury,conservative
6782,EN7254,n,re,no,mugged,inclusive
1319,EN113,n,pa,yes,academia,inclusive
6215,EN1082,n,cds,no,troublesome youth group,inclusive
7507,EN7150,a,ddf,yes,lame,inclusive
7669,EN1435,n,an,no,bestiality,conservative
6145,EN5219,n,svp,no,crossest,inclusive
7593,EN326,n,asm,no,appendages,inclusive
6785,EN4026,n,an,no,frown,inclusive
2200,EN2169,n,an,no,goatry,inclusive
1478,EN5914,a,ddp,yes,microcephalic,inclusive
76,EN1400,n,cds,no,bragger,conservative
5859,EN5517,n,re,no,mafiosi,inclusive
2954,EN5610,n,qas,no,parasite,conservative
7680,EN1735,n,cds,no,villain,conservative
2746,EN7366,n,cds,no,snot,conservative
5912,EN2989,n,ps,yes,gawk,conservative
796,EN137,n,pa,yes,akateemikko,inclusive
2655,EN1341,n,re,no,blackmailed,conservative
1518,EN620,n,svp,no,mean,inclusive
2612,EN7491,n,ddp,yes,stultifies,inclusive
7363,EN4229,n,cds,no,go-between,inclusive
4325,EN3197,n,cds,no,dissembler,conservative
2576,EN1506,n,asm,no,orangishblacks,inclusive
4512,EN4733,n,asf,no,chick,conservative
7309,EN2744,n,cds,no,hybrid,inclusive
6150,EN4454,n,pr,no,whore-monger,inclusive
7097,EN3268,n,om,no,volar pads,inclusive
7391,EN5802,n,dmc,yes,robber,conservative
6620,EN4774,n,dmc,yes,scamp,inclusive
6994,EN301,n,cds,no,henchman,conservative
5579,EN5656,n,qas,no,autoinfect,inclusive
1268,EN2465,n,om,no,homosexual,inclusive
5461,EN3373,n,svp,no,gourmandizes,inclusive
4067,EN1455,n,pr,no,cattle,inclusive
1018,EN6917,a,cds,no,pretentious,conservative
28,EN1965,n,re,no,libel per quod,inclusive
7923,EN5669,n,an,no,parrot,conservative
5502,EN2871,n,om,no,lady,inclusive
3980,EN617,n,an,no,misers,conservative
3956,EN2113,n,cds,no,sub-clans,inclusive
7668,EN2602,n,cds,no,scrapping,conservative
2301,EN1707,n,ps,yes,derelict,inclusive
3332,EN8004,a,re,no,boisterous,conservative
386,EN488,n,or,no,bean,inclusive
2656,EN2683,n,asm,no,wankier,conservative
3111,EN1137,n,cds,no,talebearer,conservative
6457,EN7136,n,cds,no,whoremaster,conservative
2030,EN489,n,or,no,noggin,inclusive
1021,EN4955,n,cds,no,jokester,inclusive
3858,EN4963,n,dmc,yes,cheat,conservative
424,EN4398,n,pr,no,kerbcrawling,inclusive
5972,EN15,n,svp,no,indolently,inclusive
7508,EN4364,n,cds,no,thieving,inclusive
2433,EN3925,n,dmc,yes,joker,inclusive
2265,EN5532,n,re,no,mofia,inclusive
7817,EN3364,n,qas,no,kennel,inclusive
3699,EN1302,n,ddp,yes,motherfuck,conservative
6010,EN4493,n,om,no,hoyay,inclusive
7090,EN7882,n,asm,no,surviving dinosaurs,inclusive
6225,EN6606,n,qas,no,cadger,conservative
1523,EN7612,n,re,no,sexually assaulted,inclusive
6425,EN4774,n,re,no,scamp,inclusive
4387,EN3182,n,dmc,yes,dissimulators,conservative
6486,EN3358,n,qas,no,doghouse,inclusive
1756,EN2870,n,om,no,gentle-woman,inclusive
3528,EN6793,v,cds,no,sermonize,conservative
5333,EN2983,n,an,no,raider,inclusive
1935,EN1697,n,dmc,yes,stinker,inclusive
731,EN5233,a,svp,no,irritable,conservative
3016,EN7473,a,svp,no,libidinous,conservative
5657,EN3889,n,cds,no,fix,inclusive
4243,EN520,n,ddp,yes,tomfool,conservative
109,EN3275,n,om,no,anatomic position,inclusive
2961,EN3249,n,om,no,proximo-distally,inclusive
3630,EN6492,n,dmc,yes,homunculus,inclusive
371,EN3374,n,svp,no,gourmandizer,inclusive
5339,EN4132,n,asf,no,female's sex organ,conservative
2915,EN2936,n,cds,no,demagogue,conservative
7565,EN5762,n,pr,no,rattus rattus domesticus,inclusive
5923,EN5014,a,svp,no,indolent,conservative
7246,EN5943,n,asm,no,fatuity,conservative
4624,EN2489,n,ddp,yes,newsmonger,conservative
1621,EN7350,v,re,no,pinch,inclusive
4530,EN6534,n,an,no,aasvogel,inclusive
3997,EN6721,n,or,no,potatos,inclusive
1932,EN6602,v,qas,no,bankroll,inclusive
3608,EN3757,n,cds,no,mac,inclusive
2403,EN606,n,svp,no,closefistedness,conservative
698,EN465,n,re,no,ravishment,conservative
2671,EN915,n,pr,no,slattern,conservative
4153,EN689,n,asm,no,testical,inclusive
3806,EN3366,n,svp,no,gormandizes,inclusive
2225,EN6609,n,qas,no,mooch,conservative
2988,EN4399,n,pr,no,prostitution,conservative
3084,EN3833,n,re,no,extort,inclusive
6049,EN3698,n,dmc,yes,rounder,conservative
3917,EN7100,a,cds,no,clerical,inclusive
6502,EN994,n,cds,no,foppish,inclusive
2921,EN3747,n,cds,no,sextrader,inclusive
5703,EN6267,n,cds,no,mancrazy,conservative
3720,EN7544,n,an,no,snake,conservative
4822,EN2449,n,or,no,queers,conservative
1434,EN7807,n,om,no,cross-dresser,inclusive
6055,EN7475,a,svp,no,wanton,conservative
4696,EN5397,n,pr,no,moths,inclusive
5605,EN387,n,ddp,yes,mesofauna,inclusive
2599,EN4148,a,dmc,yes,foetid,conservative
